20-6-3,80
20-6-4,59
20-6-5,55
20-6-6,48
20-6-7,34
20-6-8,92
20-6-9,86
20-6-10,77
20-6-11,58
20-6-12,57
20-6-13,43
20-6-14,35
20-6-15,33
20-6-16,33
20-6-17,63
20-6-18,70
20-6-19,90
20-6-20,48
20-6-21,59
20-6-22,64
20-6-23,30
20-6-24,38
20-6-25,26
20-6-26,63
20-6-27,44
20-6-28,86
20-6-29,91
20-6-30,75
20-6-31,85
20-6-32,74
20-6-33,42
20-6-34,45
20-6-35,38
20-6-36,30
20-6-37,25
20-6-38,20
21-6-1,98
21-6-2,74
21-6-3,66
21-6-4,59
21-6-5,59
21-6-6,64
21-6-7,31
21-6-8,84
21-6-9,89
21-6-10,76
21-6-11,51
21-6-12,42
21-6-13,35
21-6-14,28
21-6-15,21
21-6-16,25
21-6-17,79
21-6-18,76
21-6-19,69
21-6-20,48
21-6-21,68
21-6-22,64
21-6-23,43
21-6-24,70
21-6-25,70
21-6-26,41
21-6-27,58
21-6-28,87
21-6-29,61
21-6-30,67
21-6-31,60
21-6-32,62
21-6-33,50
21-6-34,45
21-6-35,36
21-6-36,29
21-6-37,25
22-4-1,94
22-4-2,69
22-4-3,59
22-4-4,59
22-4-5,59
22-4-6,46
22-4-7,49
22-4-8,91
22-4-9,82
22-4-10,76
22-4-11,76
22-4-12,45
22-4-13,80
22-4-14,17
22-4-15,19
22-4-16,13
22-4-17,78
22-4-18,62
22-4-19,91
22-4-20,70
22-4-21,46
22-4-22,36
22-4-23,35
22-4-24,53
22-4-25,38
22-4-26,28
22-4-27,25
22-4-28,75
22-4-29,46
22-4-30,64
22-4-31,65
22-4-32,55
22-4-33,39
22-4-34,43
22-4-35,38
22-4-36,52
22-4-37,35
22-4-38,25
23-4-1,91
23-4-2,60
23-4-3,58
23-4-4,45
23-4-5,53
23-4-6,38
23-4-7,36
23-4-8,82
23-4-9,75
23-4-10,62
23-4-11,54
23-4-12,49
23-4-13,44
23-4-14,47
23-4-15,45
23-4-16,42
23-4-17,78
23-4-18,60
23-4-19,56
23-4-20,82
23-4-21,62
23-4-22,38
23-4-23,85
23-4-24,35
23-4-25,52
23-4-26,11
23-4-27,15
23-4-28,90
23-4-29,93
23-4-30,81
23-4-31,80
23-4-32,64
23-4-33,61
23-4-34,41
23-4-35,32
23-4-36,31
23-4-37,22
23-4-38,21
24-2-1,91
24-2-2,91
24-2-3,89
24-2-4,66
24-2-5,57
24-2-6,53
24-2-7,26
24-2-8,91
24-2-9,85
24-2-10,75
24-2-11,55
24-2-12,47
24-2-13,59
24-2-14,50
24-2-15,24
24-2-16,22
24-2-17,83
24-2-18,33
24-2-19,81
24-2-20,55
24-2-21,48
24-2-22,53
24-2-23,74
24-2-24,45
24-2-25,36
24-2-26,46
24-2-27,49
24-2-28,91
24-2-29,78
24-2-30,73
24-2-31,75
24-2-32,67
24-2-33,53
24-2-34,47
24-2-35,45
24-2-36,37
24-2-37,18
24-2-38,16
25-5-1,80
25-5-2,69
25-5-3,76
25-5-4,67
25-5-5,64
25-5-6,59
25-5-7,66
25-5-8,96
25-5-9,41
25-5-10,87
25-5-11,67
25-5-12,38
25-5-13,53
25-5-14,33
25-5-15,37
25-5-16,25
25-5-17,70
25-5-18,44
25-5-19,36
25-5-20,19
25-5-21,71
25-5-22,30
25-5-23,66
25-5-24,47
25-5-25,49
25-5-26,33
25-5-27,60
25-5-28,94
25-5-29,85
25-5-30,72
25-5-31,79
25-5-32,59
25-5-33,43
25-5-34,45
25-5-35,41
25-5-36,34
25-5-37,27
25-5-38,24
26-5-1,94
26-5-2,91
26-5-3,87
26-5-4,76
26-5-5,71
26-5-6,63
26-5-7,58
26-5-8,85
26-5-9,77
26-5-10,70
26-5-11,76
26-5-12,61
26-5-13,67
26-5-14,38
26-5-15,30
26-5-16,23
26-5-17,58
26-5-18,30
26-5-19,37
26-5-20,33
26-5-21,41
26-5-22,53
26-5-23,44
26-5-24,67
26-5-25,56
26-5-26,49
26-5-27,45
26-5-28,97
26-5-29,85
26-5-30,82
26-5-31,76
26-5-32,52
26-5-33,48
26-5-34,48
26-5-35,24
26-5-36,32
26-5-37,27
26-5-38,29
27-5-1,90
27-5-2,94
27-5-3,69
27-5-4,71
27-5-5,51
27-5-6,58
27-5-7,36
27-5-8,86
27-5-9,91
27-5-10,80
27-5-11,79
27-5-12,42
27-5-13,37
27-5-14,30
27-5-15,27
27-5-16,45
27-5-17,86
27-5-18,82
27-5-19,47
27-5-20,61
27-5-21,58
27-5-22,37
27-5-23,68
27-5-24,69
27-5-25,49
27-5-26,40
27-5-27,55
27-5-28,94
27-5-29,78
27-5-30,80
27-5-31,81
27-5-32,84
27-5-33,44
27-5-34,36
27-5-35,37
27-5-36,38
27-5-37,30
27-5-38,22
